,Year,Temp,Mean_deviation
0,1743,,
1,1744,13.610125,0.8332157135009766
2,1745,,
3,1746,,
4,1747,,
5,1748,,
6,1749,,
7,1750,13.329,0.5520915985107422
8,1751,13.42825,0.651341438293457
9,1752,9.864333,-2.9125757217407227
10,1753,12.771833,-0.005075454711914
11,1754,12.66625,-0.1106586456298828
12,1755,12.3435,-0.4334087371826172
13,1756,12.711,-0.0659084320068359
14,1757,12.521584,-0.2553253173828125
15,1758,11.737333,-1.0395755767822266
16,1759,12.8395,0.062591552734375
17,1760,12.593166,-0.1837425231933593
18,1761,12.913167,0.1362581253051757
19,1762,12.623,-0.1539087295532226
20,1763,12.2055,-0.5714092254638672
21,1764,12.773084,-0.0038251876831054
22,1765,12.673166,-0.1037425994873046
23,1766,12.5634165,-0.2134923934936523
24,1767,12.536166,-0.2407426834106445
25,1768,12.209833,-0.5670757293701172
26,1769,12.529917,-0.2469921112060547
27,1770,12.37875,-0.3981590270996094
28,1771,12.620833,-0.1560754776000976
29,1772,13.489166,0.7122573852539062
30,1773,12.64675,-0.1301584243774414
31,1774,12.877916,0.1010074615478515
32,1775,13.273833,0.4969244003295898
33,1776,12.668834,-0.1080751419067382
34,1777,12.52775,-0.2491588592529297
35,1778,13.07075,0.2938413619995117
36,1779,13.423083,0.646174430847168
37,1780,13.231916,0.4550075531005859
38,1781,13.4713335,0.6944246292114258
39,1782,12.048917,-0.727992057800293
40,1783,13.055333,0.2784242630004883
41,1784,12.140833,-0.6360759735107422
42,1785,12.048583,-0.7283258438110352
43,1786,12.347584,-0.4293251037597656
44,1787,12.880917,0.1040077209472656
45,1788,13.013166,0.2362575531005859
46,1789,12.286166,-0.4907426834106445
47,1790,12.961333,0.1844244003295898
48,1791,13.076083,0.2991743087768554
49,1792,12.88825,0.1113414764404296
50,1793,12.945084,0.1681747436523437
51,1794,13.252666,0.4757575988769531
52,1795,12.755,-0.0219087600708007
53,1796,12.69,-0.0869092941284179
54,1797,12.860583,0.0836744308471679
55,1798,12.91675,0.139841079711914
56,1799,11.889083,-0.8878259658813477
57,1800,12.996166,0.2192573547363281
58,1801,13.109083,0.3321743011474609
59,1802,13.119083,0.3421745300292969
60,1803,12.61625,-0.1606588363647461
61,1804,13.092667,0.3157577514648437
62,1805,11.886833,-0.89007568359375
63,1806,13.272833,0.4959239959716797
64,1807,12.630333,-0.146575927734375
65,1808,11.78975,-0.9871587753295898
66,1809,12.0225,-0.7544088363647461
67,1810,12.032583,-0.7443256378173828
68,1811,12.9515,0.174591064453125
69,1812,11.558583,-1.2183256149291992
70,1813,12.11275,-0.664158821105957
71,1814,11.62825,-1.1486587524414062
72,1815,12.26775,-0.5091590881347656
73,1816,11.287917,-1.4889917373657229
74,1817,12.312,-0.4649085998535156
75,1818,12.916583,0.1396741867065429
76,1819,12.67925,-0.0976591110229492
77,1820,12.109,-0.6679086685180664
78,1821,12.866917,0.0900077819824218
79,1822,13.540334,0.7634248733520508
80,1823,12.29975,-0.4771585464477539
81,1824,12.833167,0.056258201599121
82,1825,13.13075,0.3538408279418945
83,1826,12.830417,0.0535078048706054
84,1827,12.632083,-0.1448259353637695
85,1828,13.242,0.4650907516479492
86,1829,11.5668335,-1.2100753784179688
87,1830,12.3203335,-0.4565753936767578
88,1831,12.8205,0.0435914993286132
89,1832,12.423833,-0.3530759811401367
90,1833,12.624833,-0.1520757675170898
91,1834,13.549084,0.7721748352050781
92,1835,12.263917,-0.5129919052124023
93,1836,12.423833,-0.3530759811401367
94,1837,12.0835,-0.6934089660644531
95,1838,11.9285,-0.8484086990356445
96,1839,12.5251665,-0.2517423629760742
97,1840,12.130167,-0.6467418670654297
98,1841,12.503333,-0.2735757827758789
99,1842,12.368167,-0.4087419509887695
100,1843,12.647583,-0.1293258666992187
101,1844,12.255834,-0.5210752487182617
102,1845,12.054083,-0.7228260040283203
103,1846,13.40075,0.6238412857055664
104,1847,12.3455,-0.4314088821411133
105,1848,12.516583,-0.2603254318237304
106,1849,12.624583,-0.1523256301879882
107,1850,12.2175,-0.5594091415405273
108,1851,12.042666,-0.7342424392700195
109,1852,13.0355835,0.2586746215820312
110,1853,11.826167,-0.9507417678833008
111,1854,12.443167,-0.3337421417236328
112,1855,11.763583,-1.0133256912231443
113,1856,12.615916,-0.1609926223754882
114,1857,12.82325,0.0463409423828125
115,1858,12.382083,-0.3948259353637695
116,1859,13.1075,0.3305912017822265
117,1860,11.75225,-1.0246591567993164
118,1861,12.658083,-0.1188259124755859
119,1862,12.939917,0.1630077362060547
120,1863,12.926167,0.1492576599121093
121,1864,12.087334,-0.6895751953125
122,1865,12.9615,0.1845912933349609
123,1866,13.053917,0.277008056640625
124,1867,12.663333,-0.1135759353637695
125,1868,13.267667,0.490757942199707
126,1869,12.699583,-0.0773258209228515
127,1870,12.324417,-0.4524917602539062
128,1871,12.007584,-0.7693252563476562
129,1872,13.054334,0.2774248123168945
130,1873,12.710333,-0.0665760040283203
131,1874,12.6105,-0.1664085388183593
132,1875,12.515417,-0.2614917755126953
133,1876,12.799334,0.0224246978759765
134,1877,12.878417,0.1015081405639648
135,1878,12.597834,-0.1790752410888672
136,1879,11.611417,-1.165492057800293
137,1880,12.729083,-0.047825813293457
138,1881,12.5355835,-0.2413253784179687
139,1882,12.5928335,-0.1840753555297851
140,1883,12.220917,-0.5559921264648438
141,1884,12.69525,-0.0816593170166015
142,1885,12.263166,-0.5137424468994141
